wagon_ID,wagon_construction,wagon_type,provider
'3026603701486633',35.0,2.0,37
'3026603701556633',35.0,2.0,37
'3026603701636633',35.0,2.0,37
'3026603701716633',35.0,2.0,37
'3026603701896633',35.0,2.0,37
'3026603701976633',35.0,2.0,37
'3026603702056633',35.0,2.0,37
'3026603702136633',35.0,2.0,37
'3026603702216633',35.0,2.0,37
'3026603702396633',35.0,2.0,37
'3026603702476633',35.0,2.0,37
'3026603702546633',35.0,2.0,37
'3026603702626633',35.0,2.0,37
'3026603702706633',35.0,2.0,37
'3026603702886633',35.0,2.0,37
'3026603702966633',35.0,2.0,37
'3026603703046633',35.0,2.0,37
'3026603703126633',35.0,2.0,37
'3026603703206633',35.0,2.0,37
'3026603703386633',35.0,2.0,37
'3026603703466633',35.0,2.0,37
'3026603703536633',35.0,2.0,37
'3026603703616633',35.0,2.0,37
'3026603703796633',35.0,2.0,37
'3026603703876633',35.0,2.0,37
'3026603703956633',35.0,2.0,37
'3026603704036633',35.0,2.0,37
'3026603704116633',35.0,2.0,37
'3026603704296633',35.0,2.0,37
'3026603704376633',35.0,2.0,37
'3026603704456633',35.0,2.0,37
'3026603704526633',35.0,2.0,37
'3026603704606633',35.0,2.0,37
'3026603704786633',35.0,2.0,37
'3026603704866633',35.0,2.0,37
'3026603704946633',35.0,2.0,37
'3026603705026633',35.0,2.0,37
'3026603705106633',35.0,2.0,37
'3026603705286633',35.0,2.0,37
'3026603705366633',35.0,2.0,37
'3026603705446633',35.0,2.0,37
'3026603705516633',35.0,2.0,37
'3026603705696633',35.0,2.0,37
'3026603705776633',35.0,2.0,37
'3026603705936633',35.0,2.0,37
'3026603706016633',35.0,2.0,37
'3026603706196633',35.0,2.0,37
'3026603706276633',35.0,2.0,37
'3026603706356633',35.0,2.0,37
'3026603706436633',35.0,2.0,37
'3026603706506633',35.0,2.0,37
'3026603706686633',35.0,2.0,37
'3026603706766633',35.0,2.0,37
'3026603706846633',35.0,2.0,37
'3026603706926633',35.0,2.0,37
'3026603707006633',35.0,2.0,37
'3026603707186633',35.0,2.0,37
'3026603707266633',35.0,2.0,37
'3026603707346633',35.0,2.0,37
'3026603707426633',35.0,2.0,37
'3026603707596633',35.0,2.0,37
'3026603707676633',35.0,2.0,37
'3026603707756633',35.0,2.0,37
'3026603707836633',35.0,2.0,37
'3026603707916633',35.0,2.0,37
'3026603708096633',35.0,2.0,37
'3026603708176633',35.0,2.0,37
'3026603708256633',35.0,2.0,37
'3026603708336633',35.0,2.0,37
'3026603708416633',35.0,2.0,37
'3026603708586633',35.0,2.0,37
'3026603708666633',35.0,2.0,37
'3026603708746633',35.0,2.0,37
'3026603708826633',35.0,2.0,37
'3026603708906633',35.0,2.0,37
'3026603709086633',35.0,2.0,37
'3026603709166633',35.0,2.0,37
'3026603709246633',35.0,2.0,37
'3026603709326633',35.0,2.0,37
'3026603709406633',35.0,2.0,37
'3026603709576633',35.0,2.0,37
'3026603709656633',35.0,2.0,37
'3026603709736633',35.0,2.0,37
'3026603709816633',35.0,2.0,37
'3026603709996633',35.0,2.0,37
'3026603710056633',35.0,2.0,37
'2863003540076635',37.0,2.0,35
'2863003540236635',37.0,2.0,35
'2863003540566635',37.0,2.0,35
'2863003540646635',37.0,2.0,35
'2863003540806635',38.0,2.0,35
'2863003540986635',37.0,2.0,35
'2863003541486635',38.0,2.0,35
'2863003541556635',37.0,2.0,35
'2863003541636635',37.0,2.0,35
'2863003541716635',37.0,2.0,35
'2863003542136635',37.0,2.0,35
'2863003542396635',37.0,2.0,35
'2863003542546635',37.0,2.0,35
'2863003542706635',38.0,2.0,35
'2863003542966635',37.0,2.0,35
'2863003543046635',37.0,2.0,35
'2863003543126635',37.0,2.0,35
'2863003543206635',37.0,2.0,35
'2863003543616635',37.0,2.0,35
'2863003543796635',37.0,2.0,35
'2863003544376635',38.0,2.0,35
'2863003544786635',37.0,2.0,35
'2863003545026635',37.0,2.0,35
'2863003545106635',38.0,2.0,35
'2863003545366635',38.0,2.0,35
'2863003545446635',38.0,2.0,35
'2863003545856635',37.0,2.0,35
'2863003545936635',37.0,2.0,35
'2863003546016635',37.0,2.0,35
'2863003546356635',37.0,2.0,35
'2863003546436635',37.0,2.0,35
'2863003546846635',37.0,2.0,35
'2863003546926635',37.0,2.0,35
'2863003547186635',37.0,2.0,35
'2863003547346635',37.0,2.0,35
'2863003547426635',38.0,2.0,35
'2863003547676635',38.0,2.0,35
'2863003547916635',38.0,2.0,35
'2863003548096635',37.0,2.0,35
'2863003548336635',37.0,2.0,35
'2863003548666635',37.0,2.0,35
'2863003548746635',37.0,2.0,35
'2863003549166635',37.0,2.0,35
'2863003549406635',37.0,2.0,35
'2863003549576635',37.0,2.0,35
'2863003549656635',37.0,2.0,35
'2863003549736635',37.0,2.0,35
'2863003549816635',38.0,2.0,35
'2863003550126635',37.0,2.0,35
'2863003550206635',38.0,2.0,35
'2863003550466635',38.0,2.0,35
'2863003550616635',37.0,2.0,35
'2863003550876635',38.0,2.0,35
'2863003550956635',37.0,2.0,35
'2863003551036635',37.0,2.0,35
'2863003551116635',38.0,2.0,35
'2863003551606635',38.0,2.0,35
'2863003551946635',37.0,2.0,35
'2863003552026635',37.0,2.0,35
'3026603752106635',38.0,2.0,37
'2863003552286635',37.0,2.0,35
'2863003552446635',37.0,2.0,35
'2863003552516635',38.0,2.0,35
'2863003552696635',38.0,2.0,35
'2863003552776635',38.0,2.0,35
'2863003552936635',37.0,2.0,35
'2863003553436635',37.0,2.0,35
'2863003553926635',38.0,2.0,35
'2863003554006635',37.0,2.0,35
'2863003554266635',38.0,2.0,35
'2863003554346635',37.0,2.0,35
'2863003554426635',37.0,2.0,35
'2863003554676635',37.0,2.0,35
'2863003555666635',37.0,2.0,35
'2863003555826635',38.0,2.0,35
'2863003555906635',37.0,2.0,35
'2863003556406635',37.0,2.0,35
'2863003556656635',37.0,2.0,35
'2863003556736635',37.0,2.0,35
'2863003556996635',37.0,2.0,35
'2863003557076635',38.0,2.0,35
'2863003557156635',37.0,2.0,35
'2863003557236635',37.0,2.0,35
'2863003557316635',37.0,2.0,35
'2863003557496635',38.0,2.0,35
'2863003557566635',37.0,2.0,35
'2863003557986635',37.0,2.0,35
'2863003558146635',37.0,2.0,35
'2863003558636635',37.0,2.0,35
'2863003558976635',37.0,2.0,35
'2863003559476635',38.0,2.0,35
'2863003559546635',37.0,2.0,35
'2863003559706635',37.0,2.0,35
'2863003559886635',37.0,2.0,35
'2863003559966635',37.0,2.0,35
'2863003560106635',37.0,2.0,35
'2863003560286635',37.0,2.0,35
'2863003560366635',37.0,2.0,35
'2863003560856635',37.0,2.0,35
'2863003560936635',37.0,2.0,35
'2863003561846635',37.0,2.0,35
'2863003561926635',37.0,2.0,35
'2863003562186635',37.0,2.0,35
'2863003562346635',37.0,2.0,35
'2863003562426635',37.0,2.0,35
'2863003562596635',37.0,2.0,35
'2863003562916635',37.0,2.0,35
'2863003563256635',37.0,2.0,35
'2863003563586635',37.0,2.0,35
'2863003564246635',37.0,2.0,35
'2863003564326635',37.0,2.0,35
'2863003564576635',37.0,2.0,35
'2863003565496635',37.0,2.0,35
'2863003565566635',37.0,2.0,35
'2863003566066635',37.0,2.0,35
'2863003566716635',37.0,2.0,35
'2863003566896635',37.0,2.0,35
'2863003567886635',37.0,2.0,35
'2863003567966635',37.0,2.0,35
'2863003568126635',37.0,2.0,35
'2863003568796635',37.0,2.0,35
'2863003569296635',37.0,2.0,35
'2863003570676635',37.0,2.0,35
'3026603771826635',37.0,2.0,37
'2863003571906635',37.0,2.0,35
'2863003572086635',37.0,2.0,35
'2863003572246635',37.0,2.0,35
'2863003572576635',37.0,2.0,35
'2863003572996635',37.0,2.0,35
'2863003573316635',38.0,2.0,35
'2863003573646635',37.0,2.0,35
'2863003573726635',37.0,2.0,35
'2863003573986635',37.0,2.0,35
'2863003574306635',37.0,2.0,35
'2863003574486635',37.0,2.0,35
'2863003574556635',37.0,2.0,35
'2863003575056635',37.0,2.0,35
'2863003575216635',38.0,2.0,35
'2863003575396635',38.0,2.0,35
'2863003575706635',37.0,2.0,35
'2863003575966635',37.0,2.0,35
'2863003576046635',37.0,2.0,35
'2863003576126635',38.0,2.0,35
'2863003576536635',37.0,2.0,35
'2863003576616635',37.0,2.0,35
'2863003576876635',37.0,2.0,35
'2863003576956635',37.0,2.0,35
'2863003577296635',38.0,2.0,35
'2863003577456635',37.0,2.0,35
'2863003577786635',38.0,2.0,35
'2863003578026635',37.0,2.0,35
'2863003578286635',37.0,2.0,35
'2863003578516635',37.0,2.0,35
'2863003578936635',37.0,2.0,35
'2863003579016635',37.0,2.0,35
'2863003579196635',38.0,2.0,35
'2863003579436635',37.0,2.0,35
'2863003579846635',37.0,2.0,35
'2863003580086635',37.0,2.0,35
'2863003580246635',38.0,2.0,35
'2863003580406635',37.0,2.0,35
'2863003580576635',38.0,2.0,35
'2863003580996635',37.0,2.0,35
'2863003581316635',37.0,2.0,35
'2863003581566635',38.0,2.0,35
'2863003581646635',37.0,2.0,35
'2863003581726635',38.0,2.0,35
'2863003581806635',37.0,2.0,35
'2863003582226635',37.0,2.0,35
'2863003582306635',37.0,2.0,35
'2863003583056635',37.0,2.0,35
'2863003583216635',37.0,2.0,35
'2863003583396635',37.0,2.0,35
'2863003583546635',38.0,2.0,35
'2863003583626635',37.0,2.0,35
'2863003583706635',38.0,2.0,35
'2863003583966635',38.0,2.0,35
'2863003584466635',38.0,2.0,35
'2863003584536635',37.0,2.0,35
'2863003584876635',37.0,2.0,35
'2863003584956635',37.0,2.0,35
'2863003585456635',37.0,2.0,35
'2863003585526635',37.0,2.0,35
'2863003585606635',37.0,2.0,35
'2863003586026635',37.0,2.0,35
'2863003586286635',37.0,2.0,35
'2863003586516635',37.0,2.0,35
'2863003586696635',37.0,2.0,35
'2863003587016635',37.0,2.0,35
'2863003587196635',38.0,2.0,35
'2863003587276635',37.0,2.0,35
'2863003587356635',37.0,2.0,35
'2863003587686635',37.0,2.0,35
'2863003587766635',38.0,2.0,35
'2863003587846635',37.0,2.0,35
'2863003588186635',37.0,2.0,35
'2863003588426635',37.0,2.0,35
'2863003588676635',37.0,2.0,35
'2863003588836635',37.0,2.0,35
'2863003589096635',38.0,2.0,35
'2863003589336635',37.0,2.0,35
'2863003589416635',37.0,2.0,35
'2863003590306635',37.0,2.0,35
'2863003590556635',38.0,2.0,35
'2863003590716635',37.0,2.0,35
'2863003590896635',38.0,2.0,35
'2863003591706635',37.0,2.0,35
'2863003591886635',37.0,2.0,35
'2863003592126635',38.0,2.0,35
'2863003592466635',38.0,2.0,35
'2863003592796635',37.0,2.0,35
'2863003530806637',37.0,2.0,35
'2863003504086638',37.0,2.0,35
'2863003538406638',37.0,2.0,35
'2863003539566638',37.0,2.0,35
'2863003540126638',38.0,2.0,35
'2863003540466638',38.0,2.0,35
'2863003541606638',38.0,2.0,35
'2863003542446638',37.0,2.0,35
'2863003542516638',37.0,2.0,35
'2863003542776638',37.0,2.0,35
'2863003543016638',37.0,2.0,35
'2863003543276638',38.0,2.0,35
'2863003543356638',37.0,2.0,35
'2863003544186638',37.0,2.0,35
'2863003544426638',38.0,2.0,35
'2863003544916638',37.0,2.0,35
'2863003545336638',37.0,2.0,35
'2863003546406638',37.0,2.0,35
'2863003546656638',38.0,2.0,35
'2863003547316638',37.0,2.0,35
'2863003547646638',38.0,2.0,35
'2863003548146638',37.0,2.0,35
'2863003548896638',37.0,2.0,35
'2863003549216638',37.0,2.0,35
'2863003549476638',37.0,2.0,35
'2863003549546638',37.0,2.0,35
'2863003549966638',38.0,2.0,35
'2863003550016638',37.0,2.0,35
'2863003550436638',37.0,2.0,35
'2863003550846638',37.0,2.0,35
'2863003551186638',37.0,2.0,35
'2863003551676638',38.0,2.0,35
'2863003551756638',37.0,2.0,35
'2863003552256638',37.0,2.0,35
'2863003552826638',37.0,2.0,35
'2863003552906638',38.0,2.0,35
'2863003553086638',37.0,2.0,35
'2863003553576638',37.0,2.0,35
'2863003553736638',37.0,2.0,35
'2863003554076638',37.0,2.0,35
'2863003554496638',37.0,2.0,35
'2863003554806638',37.0,2.0,35
'2863003555066638',37.0,2.0,35
'2863003555636638',37.0,2.0,35
'2863003555976638',38.0,2.0,35
'2863003557046638',38.0,2.0,35
'2863003557466638',37.0,2.0,35
'2863003557876638',37.0,2.0,35
'2863003558456638',37.0,2.0,35
'2863003558786638',37.0,2.0,35
'2863003559696638',37.0,2.0,35
'2863003559856638',38.0,2.0,35
'2863003560096638',37.0,2.0,35
'2863003560826638',38.0,2.0,35
'2863003561166638',37.0,2.0,35
'2863003561246638',37.0,2.0,35
'2863003561406638',38.0,2.0,35
'2863003561576638',38.0,2.0,35
'2863003561736638',37.0,2.0,35
'2863003562076638',37.0,2.0,35
'2863003562156638',38.0,2.0,35
'2863003562726638',38.0,2.0,35
'2863003562986638',37.0,2.0,35
'2863003563226638',38.0,2.0,35
'2863003563556638',38.0,2.0,35
'2863003563896638',38.0,2.0,35
'2863003563976638',38.0,2.0,35
'2863003564216638',38.0,2.0,35
'2863003564626638',37.0,2.0,35
'2863003564886638',37.0,2.0,35
'2863003565126638',37.0,2.0,35
'2863003565466638',38.0,2.0,35
'2863003566296638',37.0,2.0,35
'2863003566376638',38.0,2.0,35
'2863003566786638',37.0,2.0,35
'2863003566946638',37.0,2.0,35
'2863003567026638',38.0,2.0,35
'2863003567106638',37.0,2.0,35
'2863003567446638',37.0,2.0,35
'2863003567516638',37.0,2.0,35
'2863003567696638',37.0,2.0,35
'2863003568016638',38.0,2.0,35
'2863003568686638',37.0,2.0,35
'2863003568766638',38.0,2.0,35
'2863003568846638',37.0,2.0,35
'2863003569266638',37.0,2.0,35
'2863003569346638',37.0,2.0,35
'2863003569676638',37.0,2.0,35
'2863003570076638',37.0,2.0,35
'2863003570156638',37.0,2.0,35
'2863003570496638',37.0,2.0,35
'2863003570986638',37.0,2.0,35
'2863003571486638',38.0,2.0,35
'2863003572396638',38.0,2.0,35
'2863003572546638',38.0,2.0,35
'2863003572886638',38.0,2.0,35
'2863003572966638',38.0,2.0,35
'2863003573466638',37.0,2.0,35
'2863003573616638',38.0,2.0,35
'2863003573956638',38.0,2.0,35
'2863003574116638',37.0,2.0,35
'2863003575106638',37.0,2.0,35
'2863003575366638',37.0,2.0,35
'2863003575446638',38.0,2.0,35
'2863003575696638',37.0,2.0,35
'2863003576276638',38.0,2.0,35
'2863003576506638',37.0,2.0,35
'2863003576686638',37.0,2.0,35
'2863003576766638',37.0,2.0,35
'2863003576926638',38.0,2.0,35
'2863003577346638',37.0,2.0,35
'2863003578096638',38.0,2.0,35
'2863003578256638',37.0,2.0,35
'2863003578416638',38.0,2.0,35
'2863003578586638',37.0,2.0,35
'2863003578666638',38.0,2.0,35
'2863003578746638',37.0,2.0,35
'2863003579086638',37.0,2.0,35
'2863003579246638',37.0,2.0,35
'2863003579326638',37.0,2.0,35
'2863003579996638',37.0,2.0,35
'2863003580056638',37.0,2.0,35
'2863003580136638',38.0,2.0,35
'2863003580626638',37.0,2.0,35
'2863003581796638',37.0,2.0,35
'2863003581956638',37.0,2.0,35
'2863003582116638',37.0,2.0,35
'2863003582376638',37.0,2.0,35
'2863003582526638',37.0,2.0,35
'2863003582946638',37.0,2.0,35
'2863003583286638',37.0,2.0,35
'2863003583696638',37.0,2.0,35
'2863003584016638',37.0,2.0,35
'2863003584506638',37.0,2.0,35
'2863003584766638',38.0,2.0,35
'2863003584846638',37.0,2.0,35
'2863003585006638',37.0,2.0,35
'2863003585756638',38.0,2.0,35
'2863003586096638',37.0,2.0,35
'2863003586746638',38.0,2.0,35
'2863003586826638',37.0,2.0,35
'2863003586906638',37.0,2.0,35
'2863003587086638',38.0,2.0,35
'2863003587246638',37.0,2.0,35
'2863003587656638',37.0,2.0,35
'2863003587736638',37.0,2.0,35
'2863003587816638',37.0,2.0,35
'2863003587996638',37.0,2.0,35
'2863003588496638',37.0,2.0,35
'2863003588986638',37.0,2.0,35
'2863003589146638',37.0,2.0,35
'2863003589896638',38.0,2.0,35
'2863003589976638',37.0,2.0,35
'2863003590376638',37.0,2.0,35
'2863003591026638',37.0,2.0,35
'2863003591856638',38.0,2.0,35
'2863003592506638',37.0,2.0,35
'2863003592846638',37.0,2.0,35
'2863003592926638',38.0,2.0,35
'2863003593186638',37.0,2.0,35
'2863003593346638',37.0,2.0,35
'2863003593426638',38.0,2.0,35
'2863003593916638',37.0,2.0,35
'2863003594176638',37.0,2.0,35
'2863003594336638',37.0,2.0,35
'2863003595166638',38.0,2.0,35
'2863003595246638',37.0,2.0,35
'2863003595406638',38.0,2.0,35
'2863003595996638',37.0,2.0,35
'2863003596076638',38.0,2.0,35
'2863003596316638',38.0,2.0,35
'2863003596566638',37.0,2.0,35
'2863003596646638',38.0,2.0,35
'2863003596726638',37.0,2.0,35
'2863003597066638',37.0,2.0,35
'2863003597226638',38.0,2.0,35
'2863003597306638',38.0,2.0,35
'2863003597486638',38.0,2.0,35
'2863003597636638',38.0,2.0,35
'2863003597976638',38.0,2.0,35
'2863003598216638',38.0,2.0,35
'2863003598546638',37.0,2.0,35
'2863003598626638',37.0,2.0,35
'2863003598886638',38.0,2.0,35
'2863003599126638',37.0,2.0,35
'2863003599386638',37.0,2.0,35
'2863003599616638',37.0,2.0,35
'2863003599956638',37.0,2.0,35
'2863003500016639',37.0,2.0,35
'2863003500686639',37.0,2.0,35
'2863003500766639',37.0,2.0,35
'2863003501756639',37.0,2.0,35
'2863003502176639',37.0,2.0,35
'2863003502336639',38.0,2.0,35
'2863003502746639',37.0,2.0,35
'2863003503086639',37.0,2.0,35
'2863003503326639',37.0,2.0,35
'2863003503576639',37.0,2.0,35
'2863003503996639',37.0,2.0,35
'2863003504076639',37.0,2.0,35
'2863003504496639',37.0,2.0,35
'2863003505226639',38.0,2.0,35
'2863003505636639',37.0,2.0,35
'2863003505896639',37.0,2.0,35
'2863003505976639',38.0,2.0,35
'2863003506136639',38.0,2.0,35
'2863003506396639',37.0,2.0,35
'2863003506476639',37.0,2.0,35
'2863003506546639',37.0,2.0,35
'2863003507046639',37.0,2.0,35
'2863003507206639',37.0,2.0,35
'2863003507386639',37.0,2.0,35
'2863003507466639',37.0,2.0,35
'2863003507616639',38.0,2.0,35
'2863003507876639',37.0,2.0,35
'2863003508116639',38.0,2.0,35
'2863003508456639',37.0,2.0,35
'2863003508606639',37.0,2.0,35
'2863003508786639',37.0,2.0,35
'2863003508866639',37.0,2.0,35
'2863003509106639',38.0,2.0,35
'2863003509936639',37.0,2.0,35
'2863003510906639',37.0,2.0,35
'2863003511246639',37.0,2.0,35
'2863003511656639',37.0,2.0,35
'2863003511736639',37.0,2.0,35
'2863003512076639',38.0,2.0,35
'2863003512496639',37.0,2.0,35
'2863003512566639',37.0,2.0,35
'2863003512726639',38.0,2.0,35
'2863003512806639',37.0,2.0,35
'2863003512986639',38.0,2.0,35
'2863003513066639',38.0,2.0,35
'2863003513306639',37.0,2.0,35
'2863003513636639',38.0,2.0,35
'2863003513716639',38.0,2.0,35
'2863003513976639',37.0,2.0,35
'2863003514136639',38.0,2.0,35
'2863003514476639',38.0,2.0,35
'2863003514626639',38.0,2.0,35
'2863003515046639',38.0,2.0,35
'2863003515126639',37.0,2.0,35
'2863003515386639',37.0,2.0,35
'2863003515796639',37.0,2.0,35
'2863003515876639',38.0,2.0,35
'2863003516036639',38.0,2.0,35
'2863003516116639',38.0,2.0,35
'2863003516946639',38.0,2.0,35
'2863003517026639',37.0,2.0,35
'2863003517446639',37.0,2.0,35
'2863003517776639',37.0,2.0,35
'2863003517936639',37.0,2.0,35
'2863003518356639',37.0,2.0,35
'2863003518846639',37.0,2.0,35
'2863003518926639',38.0,2.0,35
'2863003519426639',37.0,2.0,35
'2863003519596639',37.0,2.0,35
'2863003520646639',38.0,2.0,35
'2863003520726639',37.0,2.0,35
'2863003520806639',37.0,2.0,35
'2863003521066639',38.0,2.0,35
'2863003521306639',38.0,2.0,35
'2863003521636639',38.0,2.0,35
'2863003521716639',37.0,2.0,35
'2863003521976639',38.0,2.0,35
'2863003522216639',37.0,2.0,35
'2863003522626639',37.0,2.0,35
'2863003522706639',37.0,2.0,35
'2863003522966639',37.0,2.0,35
'2863003523046639',37.0,2.0,35
'2863003523386639',38.0,2.0,35
'2863003523876639',38.0,2.0,35
'2863003524036639',37.0,2.0,35
'2863003524456639',37.0,2.0,35
'2863003524606639',37.0,2.0,35
'2863003524866639',38.0,2.0,35
'2863003525106639',37.0,2.0,35
'2863003525776639',37.0,2.0,35
'2863003526196639',37.0,2.0,35
'2863003527006639',38.0,2.0,35
'2863003527186639',38.0,2.0,35
'2863003527426639',38.0,2.0,35
'2863003527676639',37.0,2.0,35
'2863003528096639',38.0,2.0,35
'2863003528256639',37.0,2.0,35
'2863003528586639',37.0,2.0,35
'2863003528746639',37.0,2.0,35
'2863003528906639',38.0,2.0,35
'2863003529246639',37.0,2.0,35
'2863003529406639',37.0,2.0,35
'2863003529576639',38.0,2.0,35
'2863003529736639',37.0,2.0,35
'2863003529816639',38.0,2.0,35
'2863003530136639',37.0,2.0,35
'2863003530706639',37.0,2.0,35
'2863003531126639',37.0,2.0,35
'2863003532036639',38.0,2.0,35
'2863003532296639',38.0,2.0,35
'2863003532376639',37.0,2.0,35
'2863003532606639',37.0,2.0,35
'2863003532866639',37.0,2.0,35
'2863003532946639',37.0,2.0,35
'2863003533026639',37.0,2.0,35
'2863003533106639',37.0,2.0,35
'2863003533286639',37.0,2.0,35
'2863003533366639',37.0,2.0,35
'2863003533516639',37.0,2.0,35
'2863003534016639',38.0,2.0,35
'2863003534356639',38.0,2.0,35
'2863003534506639',37.0,2.0,35
'2863003534846639',37.0,2.0,35
'2863003535006639',38.0,2.0,35
'2863003535266639',37.0,2.0,35
'2863003535346639',37.0,2.0,35
'2863003535426639',37.0,2.0,35
'2863003535596639',37.0,2.0,35
'2863003535676639',37.0,2.0,35
'2863003535836639',37.0,2.0,35
'2863003535916639',37.0,2.0,35
'2863003536096639',37.0,2.0,35
'2863003536336639',37.0,2.0,35
'2863003537086639',37.0,2.0,35
'2863003537166639',37.0,2.0,35
'2863003537326639',37.0,2.0,35
'2863003537406639',37.0,2.0,35
'2863003537576639',37.0,2.0,35
'2863003537656639',37.0,2.0,35
'2863003537736639',37.0,2.0,35
'2863003538076639',37.0,2.0,35
'2863003538496639',37.0,2.0,35
'2863003539066639',37.0,2.0,35
'2863003539146639',37.0,2.0,35
'2863003539226639',37.0,2.0,35
'2863003539556639',37.0,2.0,35
'2863003539636639',38.0,2.0,35
'2863003539896639',37.0,2.0,35
'2863003539976639',37.0,2.0,35
'2863003540116639',37.0,2.0,35
'2863003540296639',37.0,2.0,35
'2863003540376639',37.0,2.0,35
'2863003540456639',37.0,2.0,35
'2863003541106639',38.0,2.0,35
'2863003541286639',37.0,2.0,35
'2863003541516639',38.0,2.0,35
'2863003541696639',37.0,2.0,35
'2863003542356639',37.0,2.0,35
'2863003542686639',37.0,2.0,35
'2863003543006639',37.0,2.0,35
'2863003543186639',37.0,2.0,35
'2863003543756639',37.0,2.0,35
'2863003544256639',37.0,2.0,35
'2863003544336639',38.0,2.0,35
'2863003544666639',37.0,2.0,35
'2863003544906639',37.0,2.0,35
'2863003545166639',37.0,2.0,35
'2863003545406639',37.0,2.0,35
'2863003545816639',37.0,2.0,35
'2863003546076639',38.0,2.0,35
'2863003546156639',37.0,2.0,35
'2863003546236639',37.0,2.0,35
'2863003546806639',37.0,2.0,35
'2863003547066639',37.0,2.0,35
'2863003547146639',37.0,2.0,35
'2863003548056639',37.0,2.0,35
'2863003548136639',38.0,2.0,35
'2863003548396639',37.0,2.0,35
'2863003548546639',38.0,2.0,35
'2863003548706639',37.0,2.0,35
'2863003548966639',38.0,2.0,35
'2863003549046639',37.0,2.0,35
'2863003549126639',37.0,2.0,35
'2863003549206639',37.0,2.0,35
'2863003549536639',37.0,2.0,35
'2863003549876639',38.0,2.0,35
'2863003549956639',37.0,2.0,35
'2863003550006639',37.0,2.0,35
'2863003550266639',37.0,2.0,35
'2863003550346639',37.0,2.0,35
'2863003550676639',38.0,2.0,35
'2863003550756639',37.0,2.0,35
'2863003550916639',37.0,2.0,35
'2863003551096639',38.0,2.0,35
'2863003551586639',37.0,2.0,35
'2863003551746639',37.0,2.0,35
'2863003551826639',37.0,2.0,35
'2863003551906639',37.0,2.0,35
'2863003552086639',37.0,2.0,35
'2863003552166639',38.0,2.0,35
'2863003552246639',38.0,2.0,35
'2863003552576639',38.0,2.0,35
'2863003552656639',37.0,2.0,35
'2863003552816639',38.0,2.0,35
'2863003552996639',37.0,2.0,35
'2863003553076639',38.0,2.0,35
'2863003553496639',37.0,2.0,35
'2863003553726639',37.0,2.0,35
'2863003553806639',38.0,2.0,35
'2863003553986639',37.0,2.0,35
'2863003554146639',38.0,2.0,35
'2863003554226639',37.0,2.0,35
'2863003554306639',38.0,2.0,35
'2863003554636639',37.0,2.0,35
'2863003554716639',37.0,2.0,35
'2863003555056639',38.0,2.0,35
'2863003555216639',38.0,2.0,35
'2863003555706639',37.0,2.0,35
'2863003555966639',37.0,2.0,35
'2863003556386639',37.0,2.0,35
'2863003556536639',38.0,2.0,35
'2863003556616639',37.0,2.0,35
'2863003556796639',37.0,2.0,35
'2863003556876639',37.0,2.0,35
'2863003556956639',37.0,2.0,35
'2863003557116639',37.0,2.0,35
'2863003557376639',37.0,2.0,35
'2863003557606639',37.0,2.0,35
'2863003558286639',38.0,2.0,35
'2863003558696639',38.0,2.0,35
'2863003558936639',38.0,2.0,35
'2863003559016639',37.0,2.0,35
'2863003559196639',38.0,2.0,35
'2863003559276639',37.0,2.0,35
'2863003559356639',38.0,2.0,35
'2863003559846639',38.0,2.0,35
'2863003560166639',37.0,2.0,35
'2863003560736639',37.0,2.0,35
'2863003560996639',37.0,2.0,35
'2863003561156639',37.0,2.0,35
'2863003561236639',37.0,2.0,35
'2863003561316639',38.0,2.0,35
'2863003562066639',37.0,2.0,35
'2863003562146639',37.0,2.0,35
'2863003562306639',37.0,2.0,35
'2863003562556639',37.0,2.0,35
'2863003562636639',37.0,2.0,35
'2863003562976639',38.0,2.0,35
'2863003563216639',37.0,2.0,35
'2863003563626639',37.0,2.0,35
'2863003564046639',37.0,2.0,35
'2863003564206639',37.0,2.0,35
'2863003564386639',37.0,2.0,35
'2863003564466639',38.0,2.0,35
'2863003564616639',37.0,2.0,35
'2863003565456639',37.0,2.0,35
'2863003565526639',37.0,2.0,35
'2863003565606639',37.0,2.0,35
'2863003565786639',38.0,2.0,35
'2863003565866639',37.0,2.0,35
'2863003566286639',37.0,2.0,35
'2863003566516639',38.0,2.0,35
'2863003566696639',37.0,2.0,35
'2863003566776639',37.0,2.0,35
'2863003566936639',37.0,2.0,35
'2863003567196639',38.0,2.0,35
'2863003567436639',37.0,2.0,35
'2863003567506639',37.0,2.0,35
'2863003568006639',38.0,2.0,35
'2863003568426639',38.0,2.0,35
'2863003568596639',37.0,2.0,35
'2863003568676639',38.0,2.0,35
'2863003568756639',38.0,2.0,35
'2863003568916639',37.0,2.0,35
'2863003569256639',37.0,2.0,35
'2863003569416639',37.0,2.0,35
'2863003569586639',37.0,2.0,35
'2863003569826639',37.0,2.0,35
'2863003570066639',38.0,2.0,35
'2863003570306639',38.0,2.0,35
'2863003570486639',37.0,2.0,35
'2863003570636639',37.0,2.0,35
'2863003570976639',37.0,2.0,35
'2863003571056639',37.0,2.0,35
'2863003571216639',37.0,2.0,35
'2863003571476639',37.0,2.0,35
'2863003571706639',37.0,2.0,35
'2863003572046639',37.0,2.0,35
'2863003573296639',38.0,2.0,35
'2863003573376639',37.0,2.0,35
'2863003573456639',38.0,2.0,35
