wagon_ID,loading_state,loading_state_update,altitude,latitude,longitude,signal_quality_satellite,signal_quality_hdop,determination_position,GNSS_velocity,timestamp_measure_position,timestamp_transfer,movement_state,timestamp_measure_movement_state,timestamp_index,provider
'1176603736265359',Leer,42 days 18:05:54,366.9,49.408462,11.107362,7.0,2.0,1,0.0,42 days 19:09:07,42 days 19:10:45.838000,,NaT,42 days 19:10:48,37
'1176603701324868',Beladen,42 days 10:55:58.826000,,53.150057,8.708975,,,4,,42 days 14:36:38,42 days 16:37:27.734000,,NaT,42 days 16:37:39,37
'1176603759174868',Beladen,42 days 23:46:55,51.8,52.337259,14.545583,12.0,1.0,1,0.0,43 days 08:06:00,43 days 08:06:37.605000,,NaT,43 days 08:07:45,37
'1176603763204677',Beladen,42 days 15:05:56,63.7,51.526172,7.019551,8.0,2.0,1,0.0,42 days 15:51:08,42 days 15:53:06.650000,standing,42 days 15:51:05,42 days 15:53:18,37
'1176603731114677',Beladen,42 days 05:03:35,32.7,52.481284,4.632869,7.0,2.0,1,6.0,42 days 07:02:46,42 days 07:04:36.106000,moving,42 days 07:02:44,42 days 07:05:03,37
'1176603749884675',Beladen,40 days 22:45:59,114.2,51.38485,7.425833,9.0,2.0,1,0.0,40 days 23:29:39,40 days 23:31:33.280000,standing,40 days 23:29:16,40 days 23:31:36,37
'1176603763635375',Beladen,38 days 05:04:04,68.7,52.314279,10.259286,10.0,2.0,1,0.0,38 days 06:07:26,38 days 06:09:12.110000,,NaT,38 days 06:09:16,37
'1176603720825358',Beladen,41 days 07:44:16,,52.315324,10.257036,,,4,,41 days 06:04:22,41 days 08:24:29.799000,,NaT,41 days 08:24:40,37
'1176603793655377',Beladen,38 days 04:03:59,,52.319561,10.24717,,,4,,38 days 01:32:17,38 days 04:31:21.869000,,NaT,38 days 04:31:24,37
'1176603721984725',Leer,-87 days +21:47:08,,49.807437,9.883413,,,4,,44 days 18:49:01,45 days 08:22:04.554000,,NaT,45 days 08:23:34,37
'1176603717224672',Leer,39 days 23:16:02,,51.060483,17.102922,,,4,,40 days 15:44:23,40 days 15:47:20.875000,,NaT,40 days 15:47:51,37
'1176603716475358',Beladen,42 days 23:46:55,142.2,49.990028,8.364376,10.0,2.0,1,0.0,43 days 00:43:52,43 days 00:45:51.769000,parking,43 days 00:43:46,43 days 00:45:58,37
'1176603788715400',Leer,-87 days +21:47:08,,49.329423,7.183347,,,4,,40 days 07:00:07,40 days 08:22:14.967000,,NaT,40 days 08:23:45,37
'1250603779764670',Beladen,41 days 23:46:47,102.9,52.169045,10.001512,7.0,4.0,1,88.9,42 days 01:34:04,42 days 01:40:03.460000,,NaT,42 days 01:40:05,37
'1176603702360671',Leer,39 days 01:26:06,477.9,48.403715,9.965934,6.0,3.0,1,25.93,39 days 02:54:50,39 days 02:56:39.084000,moving,39 days 02:54:45,39 days 02:56:40,37
'1176603750324868',Leer,41 days 10:23:30,54.8,51.473786,6.817384,11.0,2.0,1,0.0,41 days 14:52:31,41 days 14:53:02.014000,standing,41 days 14:52:08,41 days 14:53:04,37
'1176603769134670',Beladen,43 days 23:16:06,48.9,52.325132,10.200754,11.0,2.0,1,0.0,41 days 22:58:27,44 days 09:45:47.220000,standing,41 days 22:58:24,44 days 09:46:05,37
'1176603755874677',Beladen,43 days 23:16:06,,41.94062,12.507331,,,4,,44 days 13:41:56,44 days 14:02:24.566000,,NaT,44 days 14:02:32,37
'1176603755874677',Leer,36 days 23:16:07,,42.567707,12.670153,,,4,,42 days 20:25:50,43 days 04:52:11.601000,,NaT,43 days 04:52:15,37
'1176603755874677',Leer,36 days 23:16:07,,42.570457,12.655041,,,4,,41 days 18:01:26,41 days 22:47:09.753000,,NaT,41 days 22:47:13,37
'1176603755874677',Leer,36 days 23:16:07,,42.570414,12.655013,,,4,,41 days 02:21:23,41 days 04:52:31.030000,,NaT,41 days 04:52:36,37
'1176603755874677',Leer,36 days 23:16:07,,43.766786,10.375268,,,4,,39 days 01:45:21,39 days 01:47:46.930000,,NaT,39 days 01:47:49,37
'1176603733365376',Leer,42 days 23:15:51,142.2,47.688886,17.687152,6.0,2.0,1,1.85,43 days 06:53:39,43 days 06:53:52.903000,,NaT,43 days 06:53:54,37
'1176603712875403',Beladen,40 days 23:46:37,477.9,47.583818,12.16525,10.0,2.0,1,11.11,41 days 07:26:17,41 days 07:28:10.498000,moving,41 days 07:26:13,41 days 07:28:24,37
'1400083724154680',Leer,38 days 23:15:58,,51.618682,7.810292,,,4,,39 days 10:02:19,39 days 16:46:22.081000,,NaT,39 days 16:46:39,37
'1176603748304865',Leer,40 days 05:43:37,,50.90168,7.039933,,,4,,40 days 03:30:54,40 days 09:42:40.844000,,NaT,40 days 09:42:49,37
'1176603736805360',Beladen,38 days 16:05:44,,52.393052,9.63088,,,4,,38 days 09:57:13,38 days 16:56:41.198000,,NaT,38 days 16:56:47,37
'1176603753694671',Beladen,39 days 16:04:12,,51.496932,6.742272,,,4,,39 days 13:00:54,39 days 17:18:29.589000,,NaT,39 days 17:18:32,37
'1400083707084680',Leer,39 days 23:46:44,67.8,50.951655,7.012624,11.0,2.0,1,0.0,40 days 04:36:26,40 days 04:38:24.953000,parking,40 days 04:36:21,40 days 04:38:42,37
'1176603779364671',Beladen,43 days 23:16:06,54.8,50.853729,5.705158,10.0,2.0,1,0.0,44 days 13:05:38,44 days 13:06:01.898000,,NaT,44 days 13:06:04,37
'1176603778114671',Beladen,39 days 06:05:41,78.3,50.90859,7.029315,6.0,4.0,1,0.0,39 days 07:15:16,39 days 07:15:56.884000,,NaT,39 days 07:16:06,37
'1176603768215330',Beladen,38 days 23:15:58,,51.489584,10.795905,,,4,,39 days 07:06:32,39 days 16:56:58.892000,,NaT,39 days 16:57:17,37
'1176603765545358',Beladen,42 days 18:05:54,26.3,51.476317,6.826072,11.0,2.0,1,0.0,42 days 18:55:01,42 days 18:57:34.427000,,NaT,42 days 18:57:36,37
'1176603779914723',Beladen,40 days 23:15:52,,50.796819,7.848873,,,4,,40 days 21:06:24,41 days 04:53:50.937000,,NaT,41 days 04:53:53,37
'1176603728614671',Beladen,43 days 06:23:31,-6.3,55.670299,13.130969,5.0,2.0,1,72.23,43 days 09:10:54,43 days 09:11:57.221000,,NaT,43 days 09:12:08,37
'1176603711854672',Beladen,38 days 22:45:54,,60.47739,15.422321,,,4,,43 days 11:44:23,44 days 09:07:11.930000,,NaT,44 days 09:07:15,37
'1176603744765358',Beladen,39 days 23:16:02,146.6,48.445197,17.023789,5.0,3.0,1,31.48,40 days 23:04:15,40 days 23:14:59.708000,,NaT,40 days 23:15:02,37
'1176603786335359',Leer,44 days 06:06:10,,52.390895,9.600078,,,4,,44 days 05:00:55,44 days 08:52:34.073000,,NaT,44 days 08:52:41,37
'1176603726245403',Beladen,38 days 23:46:44,,49.528192,5.897907,,,4,,39 days 04:28:25,39 days 07:33:06.944000,,NaT,39 days 07:33:27,37
'1176603731205376',Beladen,38 days 23:46:44,294.1,49.506996,6.099643,10.0,3.0,1,44.45,39 days 12:09:45,39 days 12:10:58.362000,,NaT,39 days 12:11:30,37
'1176603775435376',Beladen,41 days 23:46:47,,49.510262,5.964834,,,4,,41 days 23:42:54,42 days 08:15:34.142000,,NaT,42 days 08:15:38,37
'1176603710975403',Beladen,40 days 23:46:37,139.2,49.794363,6.684581,7.0,2.0,1,18.52,41 days 16:18:22,41 days 16:19:00.757000,moving,41 days 16:18:19,41 days 16:19:03,37
'1176603711950835',Beladen,44 days 16:05:38,,54.139273,12.29645,,,4,,44 days 12:59:23,44 days 16:51:50.801000,,NaT,44 days 16:51:58,37
'1176603711950835',Beladen,42 days 13:05:55,,51.585034,12.088866,,,4,,42 days 13:41:14,42 days 13:48:44.942000,,NaT,42 days 13:49:42,37
'1176603711950835',Beladen,40 days 23:15:52,,51.063387,12.142687,,,4,,41 days 16:13:10,41 days 16:50:33.676000,,NaT,41 days 16:50:40,37
'1176603711950835',Beladen,40 days 23:15:52,,51.063394,12.1428,,,4,,41 days 01:57:12,41 days 11:39:54.161000,,NaT,41 days 11:40:20,37
'1176603711950835',Beladen,39 days 06:43:36,,51.063386,12.142778,,,4,,39 days 09:06:58,39 days 16:52:11.243000,,NaT,39 days 16:52:15,37
'1252083706594675',Leer,43 days 08:43:50,,51.499724,6.897863,,,4,,43 days 02:43:30,43 days 10:59:43.534000,,NaT,43 days 10:59:48,37
'1176603779536641',Beladen,38 days 23:15:58,119.4,52.476473,4.592149,8.0,2.0,1,6.0,41 days 21:33:14,41 days 21:34:22.389000,,NaT,41 days 21:34:31,37
'1694603741332909',Leer,37 days 23:16:01,,53.870166,8.758544,,,4,,38 days 01:10:21,38 days 08:12:04.038000,,NaT,38 days 08:12:09,37
'1176603776395330',Beladen,33 days 22:46:21,143.4,42.5658,12.668566,10.0,2.0,1,0.0,39 days 12:24:39,39 days 12:26:38.695000,parking,39 days 12:23:59,39 days 12:28:10,37
'1176603701060843',Beladen,41 days 02:05:41,,46.676874,11.622388,,,4,,41 days 16:28:11,41 days 16:28:24.505000,,NaT,41 days 16:28:26,37
'1176603755564674',Beladen,38 days 23:46:44,,47.968141,12.009084,,,4,,39 days 05:12:01,39 days 05:22:18.540000,,NaT,39 days 05:22:44,37
'1176603779395949',Beladen,41 days 23:16:03,145.3,47.281483,19.535006,9.0,2.0,1,0.0,42 days 21:41:11,42 days 22:09:47.982000,,NaT,42 days 22:09:50,37
'1252083706674675',Leer,41 days 23:46:47,240.4,50.791957,7.863116,8.0,2.0,1,0.0,42 days 09:34:19,42 days 09:36:13.442000,parking,42 days 09:33:36,42 days 09:37:34,37
'1176603735784863',Beladen,37 days 23:16:01,,51.869962,10.701826,,,4,,38 days 06:57:53,38 days 15:56:45.381000,,NaT,38 days 15:57:07,37
'1176603775254876',Beladen,40 days 23:15:52,,51.540731,7.497183,,,4,,41 days 10:06:39,41 days 14:29:21.993000,,NaT,41 days 14:29:27,37
'1176603755605360',Beladen,42 days 08:26:05,500.8,48.222652,11.455419,10.0,2.0,1,0.0,42 days 10:39:24,42 days 10:41:23.129000,standing,42 days 10:39:13,42 days 10:41:33,37
'1176603753324675',Beladen,43 days 23:46:50,,50.372768,7.594162,,,4,,44 days 05:27:47,44 days 07:56:29.132000,,NaT,44 days 07:56:53,37
'1176603712044877',Leer,44 days 09:04:01,,51.532349,7.166971,,,4,,44 days 01:15:12,44 days 09:35:43.289000,,NaT,44 days 09:35:45,37
'1398603752054723',Beladen,-46 days +23:15:54,161.6,49.803808,9.887151,7.0,2.0,1,3.7,43 days 08:11:14,43 days 08:12:47.941000,,NaT,43 days 08:12:55,37
'1176603703474927',Leer,41 days 23:16:03,78.6,50.440894,7.422427,8.0,2.0,1,5.56,42 days 05:20:34,42 days 05:20:39.220000,,NaT,42 days 05:20:43,37
'1176603785034672',Leer,43 days 23:16:06,,51.66373,7.803792,,,4,,43 days 21:53:20,44 days 09:34:59.123000,,NaT,44 days 09:35:03,37
'1176603782374675',Beladen,42 days 23:15:51,86.5,45.447756,9.235067,9.0,2.0,1,11.11,43 days 14:56:02,43 days 14:56:33.325000,moving,43 days 14:56:02,43 days 14:56:36,37
'3063603701576861',Leer,43 days 23:46:50,20.1,51.380773,6.813477,11.0,2.0,1,0.0,44 days 06:11:55,44 days 06:13:56.428000,,NaT,44 days 06:13:59,37
'1176603736665368',Beladen,40 days 23:15:52,,51.433002,6.863155,,,4,,40 days 23:31:47,41 days 06:47:15.881000,,NaT,41 days 06:47:21,37
'1176603773435949',Beladen,43 days 23:16:06,740.8,45.448604,23.262741,9.0,2.0,1,27.78,44 days 18:41:16,44 days 18:52:56.639000,,NaT,44 days 18:52:59,37
'1176603776134838',Leer,38 days 23:15:58,,51.496487,6.754012,,,4,,39 days 04:59:00,39 days 17:30:33.690000,,NaT,39 days 17:30:37,37
'1176603712420671',Leer,44 days 10:05:36,,51.475739,6.831179,,,4,,44 days 10:43:48,44 days 10:44:01.249000,,NaT,44 days 10:44:03,37
'1176603744235360',Beladen,44 days 09:43:34,,52.268758,8.07642,,,4,,44 days 02:52:48,44 days 11:25:31.842000,,NaT,44 days 11:26:48,37
'3026603706236645',Leer,40 days 23:46:37,,50.410331,18.139152,,,4,,41 days 07:49:58,41 days 11:21:28.365000,,NaT,41 days 11:21:39,37
'1176603799874675',Leer,43 days 23:46:50,,51.334042,9.472142,,,4,,44 days 13:06:44,44 days 16:54:19.607000,,NaT,44 days 16:54:25,37
'3026603747580803',Beladen,40 days 23:46:37,,47.467744,11.96317,,,4,,41 days 04:13:22,41 days 04:13:29.283000,,NaT,41 days 04:13:31,37
'1176603779555377',Beladen,38 days 22:45:54,36.1,45.396038,11.922729,9.0,3.0,1,0.0,43 days 14:54:41,44 days 07:01:29.189000,,NaT,44 days 07:01:52,37
'1176603729194723',Leer,17 days 22:36:31,,51.491466,10.794707,,,4,,43 days 07:33:54,43 days 11:14:37.210000,,NaT,43 days 11:14:43,37
'3063603703276734',Leer,39 days 10:04:05,,51.21075,6.69711,,,4,,38 days 22:01:26,39 days 11:12:21.540000,,NaT,39 days 11:12:23,37
'1176603788065400',Beladen,43 days 13:04:04,,48.548209,10.866479,,,4,,43 days 13:02:16,43 days 13:21:56.110000,parking,43 days 13:02:16,43 days 13:21:58,37
'1176603715410844',Beladen,38 days 22:45:54,,48.642267,12.484336,,,4,,38 days 22:29:49,39 days 07:12:44.223000,,NaT,39 days 07:13:00,37
'1176603740525376',Leer,43 days 10:04:04,,51.346496,7.584088,,,4,,43 days 01:23:42,43 days 11:07:06.542000,,NaT,43 days 11:07:12,37
'1176603777984876',Leer,40 days 23:15:52,,50.37013,18.359336,,,4,,40 days 22:59:56,41 days 10:35:56.039000,,NaT,41 days 10:35:58,37
'1176603745174675',Beladen,43 days 16:04:06,,51.474961,6.822615,,,4,,43 days 16:32:48,43 days 16:43:02.730000,,NaT,43 days 16:43:05,37
'1176603701444674',Beladen,37 days 22:45:39,,62.524325,15.649814,,,4,,41 days 05:30:47,41 days 05:31:28.734000,,NaT,41 days 05:31:31,37
'1176603720644676',Beladen,40 days 23:15:52,39.0,51.355648,6.711974,12.0,2.0,1,0.0,41 days 23:04:04,41 days 23:05:03.867000,,NaT,41 days 23:05:05,37
'1176603747414723',Beladen,43 days 11:05:46,455.2,48.005609,13.627318,5.0,3.0,1,0.0,43 days 11:17:57,43 days 11:29:35.531000,standing,43 days 11:18:11,43 days 11:29:46,37
'1546603706573384',Beladen,41 days 15:04:16,,51.735878,8.747599,,,4,,41 days 05:57:05,41 days 15:38:35.600000,,NaT,41 days 15:39:00,37
'1176603751504674',Leer,43 days 01:05:46,16.6,52.389819,9.612423,11.0,1.0,1,0.0,43 days 01:52:38,43 days 01:53:08.372000,parking,43 days 01:52:37,43 days 01:53:10,37
'1176603755225375',Beladen,40 days 22:45:59,91.0,50.418499,4.529685,10.0,2.0,1,0.0,43 days 12:03:31,43 days 12:03:48.682000,,NaT,43 days 12:03:53,37
'1176603757615359',Beladen,39 days 06:23:39,,48.39955,10.032031,,,4,,39 days 01:19:29,39 days 09:39:52.703000,,NaT,39 days 09:39:55,37
'1176603706776781',Leer,39 days 10:04:05,,50.305837,11.926152,,,4,,39 days 04:06:58,39 days 10:42:24.462000,,NaT,39 days 10:43:18,37
'1176603780094671',Beladen,-244 days +22:15:56,,42.573776,12.683029,,,4,,42 days 17:55:57,43 days 10:37:07.272000,,NaT,43 days 10:37:09,37
'1176603756534676',Leer,41 days 23:46:47,,51.186855,6.853196,,,4,,42 days 11:25:11,42 days 15:25:59.674000,,NaT,42 days 15:26:02,37
'1176603774560844',Beladen,42 days 23:46:55,,44.653115,10.788881,,,4,,43 days 17:51:03,43 days 19:50:21.898000,,NaT,43 days 19:50:25,37
'1176603706340844',Beladen,41 days 23:46:47,,44.661084,10.816546,,,4,,42 days 19:18:34,42 days 19:20:31.015000,moving,42 days 19:18:34,42 days 19:20:33,37
'1176603734604674',Leer,43 days 23:16:06,,51.499474,6.898696,,,4,,44 days 02:08:05,44 days 10:31:00.726000,,NaT,44 days 10:31:06,37
'1176603730454868',Leer,41 days 23:46:47,11.8,51.26942,3.843894,12.0,2.0,1,0.0,42 days 10:23:29,42 days 10:24:00.249000,standing,42 days 10:22:56,42 days 10:24:02,37
'1694603724422909',Leer,39 days 23:46:44,,52.390426,9.601405,,,4,,40 days 10:03:23,40 days 16:13:15.930000,,NaT,40 days 16:13:41,37
'1176603713716770',Leer,43 days 16:04:06,51.6,52.545916,13.526939,8.0,2.0,1,0.0,43 days 16:22:47,43 days 16:24:41.090000,parking,43 days 16:22:09,43 days 16:24:50,37
'1176603706174672',Beladen,37 days 23:16:01,277.7,48.268855,14.319834,8.0,3.0,1,12.96,38 days 21:06:25,38 days 21:08:24.027000,moving,38 days 21:06:21,38 days 21:08:26,37
'1176603745525330',Leer,25 days 23:16:00,,51.438067,7.97186,,,4,,43 days 22:29:42,44 days 17:59:44.388000,,NaT,44 days 17:59:46,37
'1176603702145403',Leer,39 days 04:43:32,1251.7,47.006094,11.507631,5.0,7.0,1,25.93,39 days 09:12:08,39 days 09:12:19.997000,,NaT,39 days 09:12:22,37
'1176603770804675',Beladen,37 days 23:16:01,,53.14422,8.676781,,,4,,38 days 04:50:27,38 days 06:34:21.440000,,NaT,38 days 06:34:24,37
'1176603710635403',Beladen,45 days 09:05:49,,51.491441,10.795219,,,4,,44 days 16:01:49,45 days 09:42:13.847000,,NaT,45 days 09:42:24,37
'1176603776915376',Beladen,40 days 23:15:52,,48.51149,10.849307,,,4,,41 days 16:19:05,41 days 16:57:49.558000,,NaT,41 days 16:58:30,37
'1398603771104723',Leer,24 days 22:45:59,92.2,51.975716,9.824841,8.0,3.0,1,0.0,44 days 08:01:31,44 days 08:02:02.245000,standing,44 days 08:01:19,44 days 08:02:06,37
'1176603795994675',Leer,39 days 09:04:10,89.2,53.137307,8.687161,9.0,2.0,1,0.0,39 days 10:12:39,39 days 10:14:25.796000,,NaT,39 days 10:14:28,37
'1176603772285360',Beladen,45 days 09:04:09,,51.492838,6.75745,,,4,,44 days 21:55:12,45 days 09:35:34.029000,,NaT,45 days 09:35:54,37
'1176603780624675',Beladen,39 days 10:23:38,74.3,55.368012,13.157486,8.0,2.0,1,5.56,39 days 13:45:58,39 days 13:47:51.778000,,NaT,39 days 13:47:54,37
'1398603711794724',Beladen,-343 days +23:30:26,,48.969043,14.491804,,,4,,43 days 14:23:44,43 days 23:58:35.231000,,NaT,43 days 23:58:38,37
'1398603736974723',Leer,41 days 07:45:54,45.5,52.389989,9.604839,6.0,3.0,1,12.96,41 days 15:20:36,41 days 15:21:31.461000,,NaT,41 days 15:22:05,37
'1176603709674827',Leer,41 days 23:16:03,,51.48096,6.723132,,,4,,42 days 15:45:09,42 days 16:44:34.889000,,NaT,42 days 16:44:43,37
'1176603734394680',Beladen,39 days 23:46:44,,46.256637,4.788727,,,4,,40 days 01:15:30,40 days 14:54:39.212000,,NaT,40 days 14:54:49,37
'1176603748605360',Beladen,37 days 23:46:39,,48.025125,10.715162,,,4,,38 days 02:31:15,38 days 14:17:04.108000,,NaT,38 days 14:17:05,37
'1176603747734674',Beladen,41 days 01:05:39,,52.180325,14.605809,,,4,,41 days 03:28:40,41 days 03:32:02.134000,,NaT,41 days 03:32:03,37
'1176603735334677',Leer,40 days 22:45:59,49.3,51.049608,6.853263,5.0,6.0,1,85.19,40 days 23:24:10,40 days 23:32:42.276000,,NaT,40 days 23:32:44,37
'1176603744924674',Leer,41 days 01:25:57,494.9,48.194788,11.502222,7.0,2.0,1,0.0,41 days 04:13:40,41 days 11:07:12.798000,parking,41 days 04:13:40,41 days 11:07:16,37
'1176603764055359',Leer,39 days 22:45:56,47.7,51.185408,6.855768,10.0,2.0,1,0.0,39 days 23:49:48,39 days 23:59:24.191000,,NaT,39 days 23:59:26,37
'1176603761515330',Leer,41 days 23:16:03,154.0,50.569108,8.490682,9.0,2.0,1,0.0,42 days 10:31:01,42 days 10:31:31.726000,standing,42 days 10:30:29,42 days 10:31:36,37
'1176603728225403',Beladen,38 days 23:46:44,353.0,49.553157,10.237462,5.0,3.0,1,83.34,39 days 07:06:43,39 days 07:07:48.514000,,NaT,39 days 07:09:07,37
'1176603747984725',Leer,39 days 23:16:02,-1.1,55.619662,13.04787,9.0,2.0,1,0.0,40 days 07:37:23,40 days 07:48:11.653000,,NaT,40 days 07:48:14,37
'1400083704354680',Leer,44 days 16:05:38,150.5,51.61688,7.783449,8.0,2.0,1,0.0,43 days 17:28:56,44 days 16:44:25.513000,,NaT,44 days 16:44:27,37
'1176603767745949',Leer,38 days 08:05:40,,49.465276,11.008359,,,4,,38 days 22:13:03,38 days 22:47:34.818000,,NaT,38 days 22:47:37,37
'1176603729090806',Leer,32 days 06:04:14,,52.394995,9.570346,,,4,,40 days 21:43:55,41 days 07:23:22.865000,,NaT,41 days 07:23:25,37
'1176603792986948',Leer,39 days 08:04:07,118.1,48.997882,8.42521,11.0,2.0,1,0.0,38 days 14:16:43,39 days 08:51:20.693000,,NaT,39 days 08:52:09,37
'1176603719794680',Beladen,43 days 13:23:35,678.5,46.320714,7.99495,9.0,2.0,1,0.0,43 days 15:45:59,43 days 15:54:17.127000,,NaT,43 days 15:54:19,37
'1176603709784865',Beladen,41 days 23:46:47,,49.418679,11.088636,,,4,,41 days 16:12:46,42 days 07:02:51.634000,,NaT,42 days 07:02:59,37
'1176603725535358',Leer,36 days 22:46:11,,50.034739,10.211322,,,4,,42 days 12:02:58,42 days 21:00:37.247000,,NaT,42 days 21:00:42,37
'1176603705034869',Leer,39 days 22:45:56,,51.256544,4.383203,,,4,,40 days 09:14:30,40 days 20:28:31.268000,,NaT,40 days 20:28:33,37
'1176603768915400',Beladen,-125 days +22:15:52,,45.086289,9.952473,,,4,,40 days 09:19:34,40 days 09:37:45.926000,,NaT,40 days 09:37:48,37
'1176603777495949',Leer,43 days 08:05:47,,54.118879,12.085068,,,4,,43 days 02:08:00,43 days 08:50:13.364000,,NaT,43 days 08:50:19,37
'1176603749314723',Leer,28 days 23:16:12,,51.438621,7.555419,,,4,,38 days 00:51:43,38 days 08:12:03.171000,,NaT,38 days 08:12:06,37
'3026603733620803',Leer,40 days 23:15:52,,50.510021,8.275622,,,4,,40 days 21:16:40,41 days 15:13:36.750000,,NaT,41 days 15:13:44,37
'1176603724034676',Beladen,38 days 23:46:44,,48.955323,10.906744,,,4,,39 days 08:53:12,39 days 09:19:40.131000,,NaT,39 days 09:19:44,37
'1176603710415368',Beladen,39 days 15:04:12,,50.653983,11.444248,,,4,,39 days 14:48:42,39 days 15:36:20.699000,,NaT,39 days 15:36:26,37
'1176603707544865',Beladen,40 days 23:46:37,,49.245057,6.841628,,,4,,41 days 16:27:09,41 days 22:51:26.003000,,NaT,41 days 22:51:31,37
'1176603754205360',Beladen,38 days 22:06:53,191.5,50.649315,11.375499,12.0,2.0,1,0.0,38 days 23:02:21,38 days 23:04:19.292000,parking,38 days 23:02:17,38 days 23:04:21,37
'1176603720025330',Beladen,39 days 14:04:06,,50.658127,11.454318,,,4,,39 days 13:22:49,39 days 14:54:41.184000,,NaT,39 days 14:54:43,37
'1176603790435377',Leer,39 days 23:46:44,,50.64734,11.374334,,,4,,40 days 02:02:16,40 days 16:09:54.772000,,NaT,40 days 16:09:58,37
'1176603774906641',Leer,39 days 23:16:02,,50.164129,5.268317,,,4,,40 days 07:30:30,40 days 12:34:27.541000,,NaT,40 days 12:34:33,37
'1176603737344674',Leer,44 days 16:05:38,,54.125343,12.147308,,,4,,44 days 16:26:38,44 days 16:36:31.230000,,NaT,44 days 16:36:35,37
'1176603759855375',Leer,44 days 14:05:35,,50.648296,11.375844,,,4,,43 days 21:04:05,44 days 15:16:41.498000,,NaT,44 days 15:17:04,37
'1176603716606770',Leer,40 days 03:05:42,144.9,51.359229,14.052921,8.0,2.0,1,0.0,40 days 03:26:18,40 days 03:29:08.449000,standing,40 days 03:26:17,40 days 03:29:10,37
'1176603735085360',Leer,40 days 23:46:37,,48.196513,11.487626,,,4,,40 days 15:57:26,41 days 06:57:25.487000,,NaT,41 days 06:57:37,37
'1176603711344724',Leer,1 days 22:45:39,,49.139918,9.193978,,,4,,40 days 02:55:58,40 days 08:43:27.426000,,NaT,40 days 08:43:30,37
'1176603792224670',Leer,39 days 23:16:02,157.2,51.064718,17.087244,7.0,2.0,1,0.0,40 days 15:37:26,40 days 15:38:31.790000,,NaT,40 days 15:38:45,37
'1176603712255358',Leer,44 days 23:46:41,,48.7492,11.452385,,,4,,44 days 21:42:19,45 days 08:40:28.172000,,NaT,45 days 08:40:33,37
'1176603733564671',Beladen,26 days 22:46:22,,48.194972,17.187925,,,4,,43 days 08:17:12,43 days 08:53:45.088000,,NaT,43 days 08:53:47,37
'1694603706702914',Beladen,42 days 23:46:55,230.7,51.071978,9.930705,8.0,3.0,1,88.9,43 days 01:12:02,43 days 01:13:43.886000,,NaT,43 days 01:13:46,37
'1176603760345358',Leer,40 days 23:15:52,455.1,48.821894,10.029723,7.0,2.0,1,22.22,41 days 12:56:43,41 days 12:57:41.430000,moving,41 days 12:56:29,41 days 12:57:43,37
'1176603751825376',Leer,40 days 23:15:52,332.2,49.439327,7.688598,10.0,2.0,1,0.0,41 days 08:36:18,41 days 08:36:32.968000,parking,41 days 08:36:13,41 days 08:37:08,37
'1176603750610803',Beladen,44 days 07:05:36,39.2,50.098656,8.755447,8.0,3.0,1,174.09,44 days 12:16:40,44 days 13:26:03.676000,,NaT,44 days 13:26:24,37
'1176603728984868',Leer,40 days 23:15:52,,51.541383,7.483922,,,4,,40 days 21:17:41,41 days 08:35:20.480000,,NaT,41 days 08:35:50,37
'1176603706075358',Beladen,38 days 22:45:54,,45.955591,13.636131,,,4,,40 days 10:02:07,40 days 17:06:15.659000,,NaT,40 days 17:06:24,37
'1398603731764723',Leer,31 days 23:15:59,342.1,48.943967,12.234204,6.0,3.0,1,94.45,43 days 22:14:20,43 days 22:23:56.517000,,NaT,43 days 22:24:03,37
'1176603795495400',Beladen,-224 days +22:16:31,33.8,45.145523,9.937755,10.0,2.0,1,0.0,38 days 11:18:17,38 days 11:20:16.108000,parking,38 days 11:17:40,38 days 11:20:19,37
'1176603705795360',Leer,43 days 23:46:50,,50.934803,7.015633,,,4,,43 days 18:40:35,44 days 08:35:04.100000,,NaT,44 days 08:35:37,37
'1176603785604672',Beladen,41 days 04:26:02,226.4,50.990602,11.336205,8.0,3.0,1,79.64,41 days 12:31:48,41 days 12:32:00.717000,,NaT,41 days 12:32:03,37
'1176603764144674',Beladen,39 days 23:46:44,,50.316298,7.894388,,,4,,40 days 01:13:01,40 days 01:19:41.925000,,NaT,40 days 01:19:45,37
'1176603724774677',Beladen,40 days 06:23:34,,53.143293,8.676532,,,4,,40 days 07:03:17,40 days 08:29:09.076000,,NaT,40 days 08:30:18,37
'1398603724914723',Leer,39 days 23:46:44,207.2,50.648414,11.377751,6.0,3.0,1,0.0,40 days 15:47:27,40 days 15:47:43.346000,,NaT,40 days 15:47:59,37
'1176603747904871',Beladen,41 days 23:46:47,43.1,51.354718,6.718779,11.0,2.0,1,7.41,42 days 02:46:30,42 days 02:48:28.706000,moving,42 days 02:46:30,42 days 02:48:31,37
'1176603742295358',Leer,37 days 23:43:36,1353.8,46.983461,11.49341,7.0,3.0,1,3.7,38 days 00:42:39,38 days 00:45:02.453000,moving,38 days 00:44:34,38 days 00:45:05,37
'1176603789814723',Leer,37 days 23:16:01,,51.435079,7.552851,,,4,,38 days 06:44:50,38 days 08:21:44.696000,,NaT,38 days 08:21:56,37
'1176603743185376',Beladen,40 days 19:05:54,83.5,51.378388,7.414225,9.0,2.0,1,12.96,40 days 20:23:51,40 days 20:25:34.256000,,NaT,40 days 20:25:37,37
